id,area,perimeter,x,y,w,h,h1,h2,h3,h4,h5,h6,h7,nearby_contours,min_distance,label
453,0.0,0.0,284,537,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.4142135623730951,0
454,0.0,6.828427076339722,224,537,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.0710678118654755,0
455,2.5,49.69848430156708,177,537,11,8,4.289777777788696,17.673292642008086,84.13706891990931,83.75213168800487,7030.512216479092,351.81922094837677,10.947267350580205,3,5.385164807134504,0
456,0.0,24.14213538169861,506,536,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.8284271247461903,0
457,0.0,0.0,504,536,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.324555320336759,0
458,0.0,0.0,663,535,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.8284271247461903,0
459,2.5,26.727921843528748,435,535,6,7,1.2248888888861986,0.6714224197969055,2.0153889016901054,1.2549626548945367,1.9931459853871794,0.9459368369009122,-0.10365702965885382,4,4.123105625617661,0
460,0.0,2.0,376,535,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.0,0
461,0.0,23.313708305358887,282,535,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.4142135623730951,0
462,3.0,72.76955199241638,241,535,12,14,8.275720164629295,44.96144303869165,109.91198664586278,22.473282331769607,926.4674887553281,13.067324847791426,623.8345613668744,10,1.4142135623730951,0
463,0.0,4.0,238,535,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
464,1.0,8.828427076339722,233,535,4,2,1.4722222222262644,1.8526234567659152,0.03094993290570926,0.004694785677983887,-5.659180063388329e-05,-0.006390124950546926,4.439665774654889e-11,5,2.0,0
465,0.0,0.0,85,535,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.8284271247461903,0
466,0.5,10.242640614509583,70,535,3,4,0.22222222235359368,0.01234567901522013,0.005486954396941633,0.00021947650376422844,-2.408505959551732e-07,-2.438627819723554e-05,4.387001537714384e-12,1,1.4142135623730951,0
467,0.0,2.8284270763397217,53,535,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.605551275463989,0
468,0.0,0.0,437,534,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0
469,0.0,2.0,331,534,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.23606797749979,0
470,0.0,4.0,242,534,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.1622776601683795,0
471,0.0,41.455843687057495,486,533,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0
472,0.0,24.485281229019165,369,533,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,0
473,0.0,8.828427076339722,239,533,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.23606797749979,0
474,0.5,7.414213538169861,166,533,3,3,0.2222222223499557,0.012345679002285096,0.005486966022338833,0.00021948270561991797,-2.408610599451146e-07,-2.4386967280122132e-05,3.981441711206343e-12,2,3.1622776601683795,0
475,0.0,0.0,52,533,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
476,0.0,2.8284270763397217,664,532,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.8284271247461903,0
477,0.0,9.656854152679443,435,532,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0
478,1.0,26.485281229019165,380,532,12,3,0.22222222221898846,0.012345679008752613,0.0054869745076861695,0.00021947955174995079,-2.4085605462869266e-07,-2.438661685742912e-05,-1.2097829623246682e-12,8,4.0,0
479,0.0,0.0,377,532,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.8284271247461903,0
480,0.5,6.2426406145095825,248,532,3,2,0.2222222222480923,0.01234567901522013,0.005486962788540986,0.00021947821168026127,-2.408535915385581e-07,-2.4386467967013596e-05,1.6730922399364098e-12,10,4.242640687119285,0
481,0.0,2.0,87,532,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.8284271247461903,0
482,0.0,5.656854152679443,82,532,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.8284271247461903,0
483,0.0,8.485281229019165,432,531,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,0
484,5.5,16.727921843528748,325,531,5,6,0.1704649803967577,0.002224619633084366,0.00022894652374866716,9.069461120397702e-06,-4.132751116917527e-10,-4.277690568855362e-07,6.197119630922176e-16,4,4.123105625617661,0
485,0.0,0.0,51,531,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
486,0.0,0.0,666,530,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
487,0.0,33.79898953437805,558,530,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.123105625617661,0
488,1.0,18.485281229019165,252,530,7,5,0.5555555555620231,0.19753086419178195,0.008573398678792659,0.0016598091747685548,-6.261289019109795e-06,-0.0007376929665530569,2.2800824103029007e-12,8,2.23606797749979,0
489,0.0,0.0,246,530,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.242640687119285,0
490,9.5,39.55634891986847,430,529,17,5,0.23719039057585253,0.028875421462520846,0.00017529453423275742,1.9264405643242185e-05,9.71013017178019e-11,-1.5735690842250605e-07,1.1152641556784485e-09,4,2.23606797749979,0
491,0.0,6.828427076339722,388,529,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4.0,0
492,0.0,0.0,261,529,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.605551275463989,0
493,0.5,8.242640614509583,252,529,2,4,0.22222222236450762,0.012345679041090202,0.005486995557335388,0.00021948088379979003,-2.4085870920177185e-07,-2.438676488949233e-05,-7.420766799547508e-12,6,2.23606797749979,0
494,0.0,0.0,82,529,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.4142135623730951,0
495,0.0,0.0,50,529,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
496,0.0,0.0,667,528,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
497,0.0,0.0,563,528,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.23606797749979,0
498,0.0,2.8284270763397217,560,528,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.23606797749979,0
499,0.0,2.0,408,528,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.8284271247461903,0
500,0.5,3.414213538169861,395,528,2,2,0.22222222236450762,0.012345679041090202,0.005486935331819376,0.00021947695153203873,-2.40850914578752e-07,-2.4386327974270717e-05,4.589230322019721e-12,10,3.0,0
501,0.0,2.0,386,528,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.0,0
502,0.5,22.242640614509583,377,528,10,4,0.2222222222480923,0.01234567901522013,0.005486960787926744,0.00021947819788380304,-2.4085352491681593e-07,-2.4386466433897965e-05,1.9971115784239173e-12,14,4.123105625617661,0
503,0.0,6.0,375,528,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.8284271247461903,0
504,27.0,196.36753106117249,189,528,60,19,8.112568939921658,63.940257384295286,715.2690523198883,692.4999593402513,487376.22917866777,5536.250693970111,49.37448651259183,4,4.242640687119285,0
505,2.0,21.313708305358887,164,528,5,7,0.3749999999799911,0.11284722222712339,4.986489251194626e-16,5.290331318292747e-16,2.7170375707592827e-31,-5.828946933663447e-17,-2.9792742035657436e-33,2,3.1622776601683795,0
506,0.0,13.656854152679443,552,527,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.47213595499958,0
507,0.0,31.656854152679443,398,527,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.0,0
508,0.0,0.0,393,527,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.1622776601683795,0
509,2.0,32.97056233882904,291,527,8,6,2.9652777777810115,0.8067611882568285,24.155440766098128,5.090844019252645,35.614113535347734,3.8878683940945162,43.802415601679144,2,6.708203932499369,0
510,0.0,6.0,284,527,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
511,0.5,15.071067690849304,250,527,7,3,0.22222222236450762,0.01234567901522013,0.005486959011527065,0.0002194764030841046,-2.4085053151819253e-07,-2.438626701121704e-05,3.6883387762380476e-12,5,3.0,0
512,0.0,24.97056221961975,79,527,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.4142135623730951,0
513,0.0,2.8284270763397217,558,526,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.8284271247461903,0
514,0.0,2.0,417,526,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.123105625617661,0
515,0.0,0.0,411,526,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.8284271247461903,0
516,0.0,0.0,386,526,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.0,0
517,0.0,4.0,377,526,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.23606797749979,0
518,8.5,181.58073484897614,300,526,35,28,13.54207657688945,176.07784445941346,3805.9039962899915,3688.264033425639,13818532.22783505,48940.13243729092,-1891.5526005068095,4,5.0990195135927845,0
519,0.0,2.0,289,526,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0
520,0.0,2.8284270763397217,48,526,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
521,0.0,0.0,570,525,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.123105625617661,0
522,0.0,0.0,404,525,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,0
523,0.0,0.0,402,525,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.0,0
524,0.0,11.656854152679443,393,525,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.0,0
525,0.0,7.656854152679443,388,525,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.1622776601683795,0
526,0.0,2.0,558,524,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0,0
527,0.0,6.828427076339722,412,524,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.1622776601683795,0
528,3.0,6.828427076339722,407,524,3,3,0.16872427983778632,0.0002709614042882316,0.0007756861951602121,2.593219379108435e-06,-1.1630594620182034e-10,-4.2686738699426e-08,6.6476754684112375e-16,7,3.1622776601683795,0
529,0.0,0.0,377,524,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.0,0
530,0.0,2.0,375,524,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.23606797749979,0
531,2.0,26.14213526248932,260,524,7,5,1.9374999999781721,2.684461805568491,8.340820214385587,6.551757914411101,48.42656505272592,10.6787314346132,-0.7879262846155415,1,3.605551275463989,0
532,0.0,0.0,47,524,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.23606797749979,0
533,0.0,4.0,556,523,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.0,0
534,0.0,4.0,392,523,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.1622776601683795,0
535,0.0,2.0,381,523,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.0,0
536,0.0,2.0,379,523,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.0,0
537,0.5,17.899494767189026,366,523,7,4,0.22222222242271528,0.012345679041090202,0.005486948301331982,0.00021947785298118995,-2.4085268298361016e-07,-2.4386428130022126e-05,8.471422241183201e-12,6,4.0,0
538,0.5,17.899494647979736,282,523,7,5,0.22222222227719612,0.012345678989350059,0.005486939928064344,0.00021947782248818516,-2.408524491112927e-07,-2.4386424696012417e-05,-5.03212674613504e-12,5,2.23606797749979,0
539,0.0,0.0,670,522,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.8284271247461903,0
540,0.0,2.8284270763397217,397,522,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.605551275463989,0
541,0.0,0.0,46,522,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
542,0.0,27.656854152679443,385,521,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.1622776601683795,0
543,0.0,2.0,374,521,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.1622776601683795,0
544,0.5,8.242640614509583,377,520,4,2,0.22222222236450762,0.012345678989350059,0.005486968686925997,0.00021947531654696557,-2.408489553503054e-07,-2.438614625959784e-05,-3.1387074036433156e-12,9,3.0,0
545,0.0,4.0,280,520,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.0,0
546,0.0,0.0,45,520,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
547,0.0,2.8284270763397217,671,519,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.8284271247461903,0
548,0.0,17.656854152679443,570,519,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.123105625617661,0
549,4.0,55.11269783973694,400,519,19,6,0.16666666666424135,0.0017361111109090012,1.7564922227212426e-17,5.0356108714268155e-18,3.728078970449739e-35,7.93034596820678e-20,-2.920625917213363e-35,8,3.1622776601683795,0
550,1.0,24.485281229019165,364,519,10,4,17.111111111182254,289.89197530606214,0.0006858721247770345,2.7434345308238436e-05,-3.7632535265611195e-09,-0.00022099573898858225,-4.974974624056925e-14,4,4.0,0
551,0.0,0.0,237,519,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.23606797749979,0
552,2.0,59.455843567848206,557,518,12,8,3.524305555591127,10.456609278795126,49.69369402601882,43.43136615277106,2017.6655015285814,140.11286164376875,-11.214427697913493,8,4.47213595499958,0
553,0.0,0.0,342,518,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,0
554,0.0,0.0,232,518,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.1622776601683795,0
555,16.0,17.313708305358887,123,518,6,7,0.20576985676837012,0.012926103340298102,0.001203700340000188,0.000171150182244927,7.525573075461078e-08,1.8583585466832314e-05,1.9266620754936283e-08,0,19.6468827043885,0
556,0.0,0.0,44,518,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
557,0.0,5.656854152679443,339,517,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,0
558,0.0,14.485281229019165,336,517,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.23606797749979,0
559,0.0,4.0,286,517,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.23606797749979,0
560,0.0,5.656854152679443,280,517,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,0
561,0.0,2.0,235,517,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.23606797749979,0
562,3.0,20.485281229019165,551,516,5,5,0.8724279835587367,0.3229351894357346,1.1074671884301601,0.7988425641719654,0.7452692529583247,0.4367182880443787,0.09560021668541344,2,6.708203932499369,0
563,0.0,2.8284270763397217,344,516,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.1622776601683795,0
564,0.0,0.0,342,516,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,0
565,0.0,2.0,271,516,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,0
566,0.0,14.142135381698608,238,516,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.1622776601683795,0
567,0.5,5.414213538169861,290,515,3,2,0.22222222236450762,0.012345678989350059,0.005486972119036041,0.00021947538208348983,-2.4084913855533665e-07,-2.4386153541541474e-05,-3.0584612398820647e-12,6,3.1622776601683795,0
568,0.0,0.0,288,515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,0
569,0.0,0.0,286,515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,0
570,4.0,7.656854152679443,276,515,4,3,0.16666666666424135,0.0017361111109090012,4.3912305568031065e-18,1.2589027178567039e-18,2.3300493565310867e-36,1.982586492051695e-20,-1.8253911982583518e-36,7,3.0,0
571,0.0,0.0,235,515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.0,0
572,0.0,4.0,228,515,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.1622776601683795,0
573,0.0,2.8284270763397217,59,515,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.4142135623730951,0
574,0.0,0.0,507,514,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
575,0.0,0.0,344,514,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.23606797749979,0
576,0.0,2.0,283,514,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3.0,0
577,0.5,3.414213538169861,232,514,2,2,0.2222222222480923,0.012345679028155167,0.005486969238818681,0.0002194779288332364,-2.4085326752254985e-07,-2.4386436552639432e-05,2.0440430491820537e-13,13,2.0,0
578,1.0,23.313708424568176,221,514,10,6,4.611111111174978,20.75308642007718,0.0006858682833855005,2.743461979686106e-05,-3.7632994661036546e-09,-0.00012497993461714138,8.344228061375695e-14,5,3.605551275463989,0
579,7.5,11.071067690849304,561,513,5,4,0.1723127572155661,0.0006409440299600698,0.0008661004428526494,1.2943237396961826e-06,-2.4122857234210967e-11,-2.885255752682428e-08,3.6001304323563557e-11,2,7.0,0
580,0.0,25.313708305358887,313,513,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0
581,0.0,0.0,504,512,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0
582,0.5,33.21320307254791,418,512,6,6,0.22222222230629995,0.012345678989350059,0.005486949594841124,0.00021948071015788148,-2.408574146830787e-07,-2.4386745550162053e-05,-2.013790355931066e-12,1,3.605551275463989,0
583,0.5,6.2426406145095825,346,512,3,3,0.22222222236450762,0.012345678989350059,0.0054869808975968395,0.00021947450251109357,-2.4084788336700957e-07,-2.4386055810735495e-05,-3.7382781907467435e-12,11,2.23606797749979,0
584,0.0,0.0,345,512,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.0,0
585,0.0,0.0,343,512,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.0,0
586,2.5,69.35533845424652,268,512,14,9,7.208888888875956,45.57370864226645,30.196941167232183,4.173335468048356,6.557904433188227,-6.3195943566608825,-46.388406993342215,5,3.0,0
587,1.0,37.65685415267944,237,512,10,4,0.5555555555547471,0.19753086419824947,0.008573390055440177,0.0016598081123718777,-6.2612798587181485e-06,-0.0007376924943888429,-2.753486358091843e-13,9,4.47213595499958,0
588,0.0,6.828427076339722,506,511,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.23606797749979,0
589,1.5,32.72792172431946,498,511,11,6,0.3045267490152683,0.063015461764994,0.0023084683977528018,0.0002154422070332614,-1.519351122050404e-07,-5.40822001319637e-05,6.19863838102885e-13,4,2.23606797749979,0
590,0.5,10.242640614509583,339,511,3,5,0.22222222227719612,0.012345678989350059,0.005486954510135398,0.00021947979377916787,-2.4085601412116446e-07,-2.4386643730318582e-05,-1.7821206936243427e-12,13,3.1622776601683795,0
591,7.5,39.55634891986847,219,511,18,3,0.46663374485758446,0.16041028000360638,0.03977312778227588,0.030961558850455186,0.0010854771670424448,0.012341471059652455,-4.709716781674749e-05,12,3.1622776601683795,0
592,0.5,30.38477599620819,55,511,9,8,0.22222222223535937,0.012345679008752613,0.0054869762361266314,0.00021947975501112222,-2.408564271450076e-07,-2.4386639441729337e-05,2.1648648009075327e-12,2,1.4142135623730951,0
593,0.0,0.0,504,510,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0
594,1.5,26.727921843528748,284,510,10,4,0.5349794238896316,0.21258615724743582,0.01349260068490324,0.014154944143044338,0.00019383992641751135,0.006504244298742096,-2.631932315068341e-05,6,3.1622776601683795,0
595,0.0,4.828427076339722,40,510,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.605551275463989,0
596,0.0,21.313708305358887,416,509,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.605551275463989,0
597,1.0,10.828427076339722,318,509,3,4,1.4722222222189885,1.8526234567461084,0.030949932293934,0.004694787640571616,-5.6591835560652854e-05,-0.006390127621812159,4.9262954785037485e-11,3,2.23606797749979,0
598,0.0,8.828427076339722,237,509,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.605551275463989,0
599,0.0,0.0,235,509,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.23606797749979,0
600,3.0,42.627416491508484,172,509,9,7,0.8569958847753393,0.3693299209033716,1.1588221099036187,0.6263306082410774,0.5211173631331412,0.34604950816878266,0.11473036476839396,0,21.470910553583888,0
601,0.0,4.828427076339722,87,509,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.23606797749979,0
602,0.0,0.0,333,508,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.23606797749979,0
603,2.5,34.38477599620819,300,508,6,8,1.8755555555643517,0.10564345679441357,5.504435177532882,0.1418188699137534,0.12444242074705815,-0.0457282702145927,0.01465033602101927,0,10.04987562112089,0
604,0.0,31.79898953437805,289,508,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.123105625617661,0
605,0.0,0.0,91,508,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,0
606,0.0,30.14213538169861,327,507,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.23606797749979,0
607,0.0,2.8284270763397217,232,507,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.23606797749979,0
608,0.0,2.8284270763397217,88,507,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0
609,0.0,2.8284270763397217,38,507,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.605551275463989,0
610,1.0,42.97056245803833,342,506,18,6,0.555555555576575,0.1975308641788469,0.008573397299056833,0.0016598097818534125,-6.261291950434389e-06,-0.0007376932363441873,1.0414956514015032e-11,9,2.23606797749979,0
611,0.0,2.0,352,506,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.23606797749979,0
612,0.5,11.41421353816986,326,506,5,3,0.22222222227719612,0.012345679041090202,0.005486970700505666,0.0002194793031125513,-2.4085556177858754e-07,-2.438658926221785e-05,2.4827759458432192e-12,6,3.605551275463989,0
613,0.0,2.0,241,506,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
614,0.0,0.0,226,506,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.0,0
615,0.0,0.0,224,506,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.0,0
616,1.0,28.14213538169861,56,506,8,8,0.24999999998999556,0.03472222221984743,2.3474269504018285e-16,2.4230330450992984e-16,5.778478421411436e-32,3.190533567460098e-17,-5.757050536185157e-34,2,5.0990195135927845,0
617,0.5,77.69848430156708,308,505,20,9,0.22222222233540379,0.012345678989350059,0.0054869439810355004,0.00021948255614223622,-2.4086033014888317e-07,-2.4386950659758078e-05,3.4901168897070866e-13,2,2.23606797749979,0
618,0.0,4.0,228,505,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.23606797749979,0
619,0.0,2.0,356,504,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.123105625617661,0
620,0.0,0.0,80,504,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.830951894845301,0
621,0.0,2.0,37,504,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.605551275463989,0
622,4.5,310.8599512577057,613,503,67,96,112.12101813750687,12555.296007439661,70076.41518036414,70112.80051007852,4914529091.087445,7856168.033721063,-25711.999322652817,4,6.708203932499369,0
623,0.0,0.0,561,503,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0
624,0.0,0.0,559,503,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.4142135623730951,0
625,0.0,2.8284270763397217,351,503,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.0,0
626,0.0,34.97056245803833,234,503,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.605551275463989,0
627,0.0,4.828427076339722,226,503,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.23606797749979,0
628,0.0,2.0,341,502,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.4142135623730951,0
629,0.5,17.899494767189026,335,502,4,5,0.22222222233540379,0.012345678989350059,0.005486953350304042,0.00021948222586534933,-2.40859992120144e-07,-2.4386913962228175e-05,-6.279846158716396e-13,9,5.0,0
630,0.0,27.313708305358887,326,502,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.605551275463989,0
631,2.5,29.55634891986847,83,502,8,6,0.28977777778462044,0.039159308643494053,0.00943880458686895,0.0011857863388734034,-1.978361032763322e-06,-0.00015419410120552196,-3.4385474596134455e-06,4,3.605551275463989,0
632,18.5,39.21320307254791,340,501,11,8,0.1938198242088885,0.0032978040048318668,0.0011548004184233807,0.0006417438627916194,5.072054407531775e-07,3.640066590981628e-05,2.1897023672478988e-07,13,4.242640687119285,0
633,1.0,4.828427076339722,231,501,2,3,0.24999999998544808,0.03472222221818003,1.0949192568506395e-16,4.643021688286288e-16,9.843766292319424e-32,8.263461085866852e-17,-3.562811021670931e-32,9,3.1622776601683795,0
634,0.0,9.656854152679443,557,500,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.4142135623730951,0
635,0.0,0.0,356,500,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.1622776601683795,0
636,0.5,11.071067690849304,351,500,4,3,0.22222222227719612,0.012345679041090202,0.005486966035295866,0.00021947902544018811,-2.4085500231446143e-07,-2.4386558409731368e-05,2.2912359720491167e-12,8,3.1622776601683795,0
637,0.0,6.828427076339722,339,500,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.4142135623730951,0
638,0.0,2.8284270763397217,228,500,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.1622776601683795,0
639,0.0,2.0,380,499,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.23606797749979,0
640,1.0,19.313708305358887,364,499,6,5,1.4722222222480923,1.8526234566668813,0.030949917353430802,0.004694789104278471,-5.659184836702953e-05,-0.006390129613944243,-3.1831487892760225e-13,3,7.280109889280518,0
641,0.0,11.656854152679443,325,498,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.830951894845301,0
642,1.0,6.828427076339722,383,497,4,2,0.2222222222480923,0.012345679002285096,0.005486974356777258,0.00021947836431301446,-2.4085409668616945e-07,-2.43864849136171e-05,-1.1365310893650288e-12,10,3.1622776601683795,0
643,0.0,2.8284270763397217,378,497,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.0,0
644,0.0,34.485281229019165,330,497,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.605551275463989,0
